#Airline Flight Schedule - USA 8
#Commented by David Powell (dep) 22
#Sun Jan 26 00:35:54 EST 1997 317
#revised Tue Feb 18 01:33:21 EST 1997 by bh 131
# -- removed extraneous fields 147
# 222
# 3
#Fields: 270
# 2 - Airline 216
# 4 - Flight (left-padded with whitespace) 8
# 2 - <padding> 332
# 3 - Source Airport 462
# 1 - <padding> 152
# 5 - Departure Time (left-padded with whitespace) 368
# 2 - <padding> 255
# 3 - Destination Airport 209
# 1 - <padding> 48
# 5 - Arrival Time (left-padded with whitespace) 32
# 2 - <padding> 427
# 3 - Plane type 180
# 3 - <padding> 477
# remainder - Flight Classes 393
# 130
NW1102  BNA  710A  DTW  937A  D9S   FN YN BN  M  H 362
WN 436  BNA  730A  DTW 1115A  73S    Y  K  L  B  Q 382
AA1212  BNA  840A  DTW 1105A  S80    F  Y  B  H  M 340
NW1444  BNA 1015A  DTW 1243P  D9S    F  Y  B  M  H 432
NW1524  BNA  130P  DTW  401P  D9S    F  Y  B  M  H 118
AA 604  BNA  200P  DTW  430P  S80    F  Y  B  H  M 211
NW1150  BNA  500P  DTW  729P  D9S    F  Y  B  M  H 135
WN1615  BNA  605P  DTW  935P  733    Y  K  L  B  Q 132
AA 860  BNA  727P  DTW  955P  S80    F  Y  B  H  M 262
NW1582  BNA  750P  DTW 1016P  DC9   FN YN BN  M  H 0
WN 443  BNA  725A  HOU 1045A  733    Y  K  L  B  Q 111
WN 741  BNA  825A  HOU 1020A  735    Y  K  L  B  Q 390
WN 485  BNA 1235P  HOU  230P  73S    Y  K  L  B  Q 200
WN 413  BNA  500P  HOU  655P  73S    Y  K  L  B  Q 135
WN 758  BNA  720P  HOU 1035P  73S    Y  K  L  B  Q 425
WN 455  BNA  955P  HOU 1140P  733    Y  K  L  B  Q 187
TW 792  BNA 1221P  JFK  450P  72S    F  Y  B  Q  M 354
WN 440  BNA  840A  LAX 1200P  733    Y  K  L  B  Q 432
AA1045  BNA  950A  LAX 1216P  757    F  Y  B  H  M 23
AA1661  BNA  315P  LAX  541P  757    F  Y  B  H  M 486
AA1517  BNA  904P  LAX 1136P  757   FN YN  B  H  M 170
AA1651  BNA  840A  MIA 1148A  72S    F  Y  B  H  M 372
AA 687  BNA  205P  MIA  525P  72S    F  Y  B  H  M 153
AA 663  BNA  740P  MIA 1051P  72S    F  Y  B  H  M 375
NW1051  BNA  835A  MSP 1049A  D9S    F  Y  B  M  H 32
NW 709  BNA  420P  MSP  634P  D9S    F  Y  B  M  H 3
WN 443  BNA  725A  MSY  925A  733    Y  K  L  B  Q 430
AA1125  BNA  945A  MSY 1113A  S80    F  Y  B  M  H 64
AA 881  BNA  320P  MSY  448P  72S    F  Y  B  M  H 318
WN 758  BNA  720P  MSY  920P  73S    Y  K  L  B  Q 72
AA1501  BNA  904P  MSY 1035P  S80   FN  Y  B  M  H 59
AA 811  BNA  643A  ORD  821A  100   FN YN  B  M  H 156
UA1269  BNA  728A  ORD  858A  72S    F  Y  B  M  Q 76
AA 188  BNA  830A  ORD 1005A  100    F  Y  B  M  H 174
AA1285  BNA  947A  ORD 1115A  S80    F  Y  B  M  H 87
UA 511  BNA 1010A  ORD 1139A  72S    F  Y  B  M  Q 371
AA 628  BNA  157P  ORD  334P  S80    F  Y  B  M  H 60
AA1475  BNA  308P  ORD  444P  72S    F  Y  B  M  H 463
UA 365  BNA  420P  ORD  600P  73S    F  Y  B  M  Q 284
AA 593  BNA  530P  ORD  716P  S80    F  Y  B  M  H 135
AA 283  BNA  738P  ORD  916P  S80    F  Y  B  M  H 108
AA1041  BNA  854P  ORD 1035P  100    F  Y  B  M  H 228
US 138  BNA  630A  PHL  915A  D9S   FN YN BN HN QN 16
AA1330  BNA  840A  PHL 1126A  S80    F  Y  B  H  M 215
AA 780  BNA  205P  PHL  456P  S80    F  Y  B  H  M 102
US 843  BNA  400P  PHL  645P  D9S    F  Y  B  H  Q 376
AA1222  BNA  740P  PHL 1032P  S80    F  Y  B  H  M 218
WN 440  BNA  840A  PHX 1120A  733    Y  K  L  B  Q 318
AA 651  BNA  950A  PHX 1230P  S80    F  Y  H  B  M 479
AA1691  BNA  320P  PHX  602P  S80    F  Y  H  B  M 127
WN 394  BNA  335P  PHX  605P  733    Y  K  L  B  Q 325
NW1444  BNA 1015A  PVD  309P  D9S    F  Y  B  M  H 320
AA1128  BNA  830A  RDU 1053A  S80    F  Y  B  M  H 49
AA1358  BNA  205P  RDU  440P  S80    F  Y  B  M  H 452
AA1068  BNA  740P  RDU 1006P  727    F  Y  B  M  H 277
AA1339  BNA  640A  SEA 1146A  757    F  Y  B  H  M 59
DL1709  BNA  405P  SEA  900P  757    F  Y  B  M  Q 91
AA1663  BNA  955A  SFO 1250P  S80    F  Y  B  H  M 71
AA1287  BNA  310P  SFO  559P  S80    F  Y  B  H  M 449
TW 628  BNA  700A  STL  810A  D9S    F  Y  B  Q  M 356
AA1357  BNA  950A  STL 1102A  72S    F  Y  B  H  M 453
TW 529  BNA 1009A  STL 1122A  727    F  Y  B  Q  M 40
AA1323  BNA  310P  STL  414P  72S    F  Y  B  H  M 119
TW  78  BNA  341P  STL  451P  D9S    F  Y  B  Q  M 186
TW 717  BNA  732P  STL  840P  M80    F  Y  B  Q  M 168
AA1655  BNA  859P  STL 1007P  727    F  Y  B  H  M 235
AA1643  BNA  840A  TPA 1122A  72S    F  Y  B  M  H 337
AA1645  BNA  205P  TPA  455P  72S    F  Y  B  M  H 171
AA 315  BNA  740P  TPA 1024P  72S    F  Y  B  M  H 289
US 599  BOS  310P  ABQ  751P  733    F  Y  B  H  Q 278
DL 225  BOS  630A  ATL  907A  757    F  Y  B  M  Q 298
DL 655  BOS  820A  ATL 1059A  L10    F  Y  B  M  Q 322
DL 205  BOS  945A  ATL 1223P  767    F  Y  B  M  Q 452
DL 755  BOS 1145A  ATL  226P  757    F  Y  B  M  Q 197
NW1863  BOS  100P  ATL  500P  D9S    F  Y  B  M  H 79
DL1149  BOS  110P  ATL  345P  M80    F  Y  B  M  Q 197
DL 867  BOS  325P  ATL  605P  763    F  Y  B  M  Q 381
DL 701  BOS  345P  ATL  748P  757    F  Y  B 369
DL 263  BOS  645P  ATL  927P  72S    F  Y  B  M  Q 357
DL 599  BOS  830P  ATL 1105P  763   FN YN BN MN QN 393
AA1125  BOS  705A  BNA  905A  S80    F  Y  B  M  H 343
AA1691  BOS 1240P  BNA  236P  S80    F  Y  B  M  H 53
US1141  BOS  140P  BNA  446P  D9S    F  Y  B  H  Q 460
AA 749  BOS  617P  BNA  812P  S80    F  Y  B  M  H 55
NW1807  BOS  700A  DCA  834A  D9S   FN YN BN  M  H 257
US1507  BOS  700A  DCA  841A  733   FN YN BN HN QN 38
US1429  BOS  800A  DCA  937A  D9S    F  Y  B  H  Q 359
NW1853  BOS  800A  DCA  946A  M80    F  Y  B  M  H 315
DL 535  BOS  820A  DCA 1000A  72S    F  Y  B  M  Q 475
CO 309  BOS  830A  DCA 1212P  M80    F  A  Y  Q  H 224
US 890  BOS  900A  DCA 1039A  733    F  Y  B  H  Q 466
NW1855  BOS  900A  DCA 1047A  757    F  Y  B  M  H 335
TW 391  BOS  920A  DCA 1230P  M80    F  Y  B  Q  M 442
US 768  BOS 1000A  DCA 1137A  73S    F  Y  B  H  Q 175
NW1857  BOS 1000A  DCA 1142A  D9S    F  Y  B  M  H 349
US 779  BOS 1100A  DCA 1237P  D9S    F  Y  B  H  Q 380
NW1859  BOS 1100A  DCA 1240P  72S    F  Y  B  M  H 232
NW1805  BOS 1200P  DCA  141P  D9S    F  Y  B  M  H 438
US 187  BOS 1200P  DCA  139P  734    F  Y  B  H  Q 213
DL1861  BOS 1240P  DCA  215P  72S    F  Y  B  M  Q 80
NW1863  BOS  100P  DCA  244P  D9S    F  Y  B  M  H 195
US 363  BOS  100P  DCA  237P  D9S    F  Y  B  H  Q 176
CO 319  BOS  130P  DCA  459P  733    A  Y  Q  H  K 264
NW1865  BOS  200P  DCA  344P  M80    F  Y  B  M  H 325
US1635  BOS  200P  DCA  339P  733    F  Y  B  H  Q 195
NW1867  BOS  300P  DCA  444P  320    F  Y  B  M  H 417
US 143  BOS  300P  DCA  439P  733    F  Y  B  H  Q 321
DL 701  BOS  345P  DCA  516P  757    F  Y  B  M  Q 440
NW1869  BOS  400P  DCA  549P  D9S    F  Y  B  M  H 174
US1159  BOS  400P  DCA  537P  D9S    F  Y  B  H  Q 458
US1612  BOS  500P  DCA  637P  73S    F  Y  B  H  Q 269
NW1871  BOS  500P  DCA  648P  D9S    F  Y  B  M  H 84
NW1873  BOS  600P  DCA  745P  320    F  Y  B  M  H 33
US1610  BOS  600P  DCA  739P  734    F  Y  B  H  Q 233
NW1875  BOS  700P  DCA  842P  D9S    F  Y  B  M  H 228
US1621  BOS  700P  DCA  839P  733    F  Y  B  H  Q 25
NW1877  BOS  800P  DCA  940P  M80    F  Y  B  M  H 48
US1227  BOS  800P  DCA  939P  733   FN YN BN HN QN 172
DL 663  BOS  845P  DCA 1017P  M80    F  Y  B  M  Q 40
AA 379  BOS  615A  DEN 1037A  757    F  Y  B  H  M 233
US1402  BOS  720A  DEN 1146A  72S    F  Y  B  M 330
UA 661  BOS  810A  DEN 1054A  757    F  Y  B  M  Q 370
CO1239  BOS  830A  DEN 1120A  M80    A  Y  Q  H  K 435
UA 699  BOS  225P  DEN  755P  733    F  Y  B  M  Q 442
CO1603  BOS  245P  DEN  530P  M80    A  Y  Q  H  K 38
TW 743  BOS  335P  DEN  839P  M80    F  Y  B  Q  M 97
UA 243  BOS  340P  DEN  744P  D10    F  Y  B  M  Q 483
CO 261  BOS  445P  DEN  846P  72S    Y  H  K  B  V 122
CO 497  BOS  500P  DEN  750P  M80    A  Y  Q  H  K 348
UA 861  BOS  516P  DEN  755P  757    F  Y  B  M  Q 456
AA 333  BOS  644A  DFW  959A  D10    F  Y  B  H  M 194
DL1283  BOS  815A  DFW 1110A  757    F  Y  B  M  Q 20
AA1371  BOS  830A  DFW 1201P  S80    F  Y  B  H  M 401
DL 169  BOS 1105A  DFW  159P  757    F  Y  B  M  Q 226
AA 565  BOS 1148A  DFW  315P  S80    F  Y  B  H  M 380
AA 607  BOS  210P  DFW  546P  S80    F  Y  B  H  M 194
DL 841  BOS  300P  DFW  608P  M80    F  Y  B  M  Q 225
AA 287  BOS  535P  DFW  854P  D10    F  Y  B  H  M 196
DL 487  BOS  650P  DFW  938P  757    F  Y  B  M  Q 126
NW 575  BOS  625A  DTW  835A  757   FN YN BN  M  H 220
NW 383  BOS  725A  DTW  938A  D9S   FN YN BN  M  H 351
NW 745  BOS  910A  DTW 1127A  D10    F  Y  B  M  H 35
NW 583  BOS 1215P  DTW  230P  757    F  Y  B  M  H 490
UA 699  BOS  225P  DTW  609P  733    F  Y  B  M  Q 485
NW  49  BOS  330P  DTW  550P  D10    F  C  Y  B  M 121
NW 486  BOS  525P  DTW  742P  72S    F  Y  B  M  H 487
NW1197  BOS  640P  DTW  855P  72S    F  Y  B  M  H 288
TW  15  BOS  617A  JFK  725A  L10    F  C  Y  B  Q 238
TW 391  BOS  920A  JFK 1035A  M80    F  Y  B  Q  M 415
DL1865  BOS  245P  JFK  413P  72S    F  Y  B  M  Q 447
TW 743  BOS  335P  JFK  448P  M80    F  Y  B  Q  M 74
NW  35  BOS  400P  JFK  517P  D9S    F  C  Y  B  M 326
TW 223  BOS  600A  LAX  130P  M80    F  Y  B  Q  M 286
CO 459  BOS  640A  LAX 1135A  733    A  Y  Q  H  K 216
AA 333  BOS  644A  LAX 1219P  D10    F  Y  B  H  M 168
UA 101  BOS  700A  LAX 1222P  D10    F  Y  B  M  Q 288
UA 897  BOS  805A  LAX 1133A  767    F  C  Y  B  M 228
NW 303  BOS  815A  LAX  128P  D10    F  Y  B  M  H 470
AA  11  BOS  900A  LAX 1218P  D10    P  Y  B  H  M 360
US 890  BOS  900A  LAX  316P  733    F  Y  B  M 218
TW  31  BOS  904A  LAX  217P  L10    F  C  Y  B  Q 78
DL 891  BOS  940A  LAX  155P  757    F  Y  B  M  Q 256
US 187  BOS 1200P  LAX  608P  734    F  Y  B  H  Q 120
NW  43  BOS  500P  LAX  833P  757    F  Y  B  M  H 81
AA 103  BOS  515P  LAX  832P  D10    F  Y  B  H  M 266
QF 308  BOS  515P  LAX  832P  D10    F  J  Y 41
UA 133  BOS  535P  LAX  904P  767    F  Y  B  M  Q 452
AA1245  BOS  700A  MIA 1016A  AB3    F  Y  B  H  M 401
PA 435  BOS  700A  MIA 1025A  72S    F  Y  B  M  Q 416
US 433  BOS  740A  MIA 1241P  734    F  Y  B  H  Q 140
DL 433  BOS  825A  MIA 1136A  72S    F  Y  B  M  Q 236
US 781  BOS  920A  MIA  216P  733    F  Y  B  M 484
US 768  BOS 1000A  MIA  425P  73S    F  Y  B  H  Q 16
US 724  BOS 1140A  MIA  446P  734    F  Y  B  H  Q 39
AA1461  BOS 1220P  MIA  341P  72S    F  Y  B  H  M 168
PA 429  BOS  220P  MIA  544P  72S    F  Y  B  M  Q 112
DL 367  BOS  220P  MIA  920P  72S    F  Y  B  M  Q 162
NW 779  BOS  430P  MIA  917P  72S    F  Y  B  M  H 430
US1588  BOS  500P  MIA 1000P  734    F  Y  B  H  Q 161
DL 247  BOS  510P  MIA  822P  72S    F  Y  B  M  Q 370
AA1577  BOS  610P  MIA  930P  72S    F  Y  B  H  M 83
CO 381  BOS  630P  MIA 1215A  733    A  Y  Q  H  K 499
NW 193  BOS  635A  MSP  850A  320   FN YN BN  M  H 320
NW 303  BOS  815A  MSP 1028A  D10    F  Y  B  M  H 27
NW 745  BOS  910A  MSP  133P  D10    F  Y  B  M  H 456
NW 723  BOS 1125A  MSP  135P  757    F  Y  B  M  H 265
NW 725  BOS  250P  MSP  508P  757    F  Y  B  M  H 337
NW  47  BOS  425P  MSP  645P  D10    F  C  Y  B  M 156
NW 985  BOS  430P  MSP  825P  72S    F  Y  B  M  H 234
NW 361  BOS  725P  MSP  939P  757    F  Y  B  M  H 7
US 233  BOS  700A  MSY 1122A  73S    F  Y  B  M 433
AA1125  BOS  705A  MSY 1113A  S80    F  Y  B  H  M 393
UA 781  BOS  600A  ORD  743A  733    F  Y  B  M  Q 471
AA 379  BOS  615A  ORD  754A  757    F  Y  B  H  M 103
UA 101  BOS  700A  ORD  844A  D10    F  Y  B  M  Q 190
AA 525  BOS  742A  ORD  923A  S80    F  Y  B  H  M 28
UA 437  BOS  840A  ORD 1028A  733    F  Y  B  M  Q 383
NW   3  BOS  900A  ORD 1053A  D9S    F  Y  B  M  H 284
AA 829  BOS  910A  ORD 1043A  757    F  Y  B  H  M 396
UA 745  BOS 1003A  ORD 1145A  757    F  Y  B  M  Q 342
AA 275  BOS 1205P  ORD  146P  D10    F  Y  B  H  M 121
UA 155  BOS 1240P  ORD  217P  D10    F  Y  B  M  Q 151
UA 345  BOS  243P  ORD  415P  72S    F  Y  B  M  Q 253
AA 149  BOS  250P  ORD  434P  S80    F  Y  B  H  M 352
CO 393  BOS  330P  ORD  714P  72S    A  Y  Q  H  K 8
UA 243  BOS  340P  ORD  515P  D10    F  Y  B  M  Q 456
AA 267  BOS  340P  ORD  529P  S80    F  Y  B  H  M 57
NW 985  BOS  430P  ORD  625P  72S    F  Y  B  M  H 403
UA 215  BOS  638P  ORD  818P  D10    F  Y  B  M  Q 196
AA1361  BOS  645P  ORD  835P  S80   FN YN  B  H  M 477
UA 309  BOS  752P  ORD  931P  72S   FN YN  B  M  Q 225
US1723  BOS  620A  PHL  741A  734    F  Y  B  H  Q 272
US 233  BOS  700A  PHL  823A  73S    F  Y  B  H  Q 11
US 433  BOS  740A  PHL  901A  734    F  Y  B  H  Q 16
DL1195  BOS  820A  PHL  940A  M80    F  Y  B  M  Q 250
US 749  BOS  850A  PHL 1012A  D9S    F  Y  B  H  Q 193
US 595  BOS 1005A  PHL 1125A  D9S    F  Y  B  H  Q 439
US 472  BOS 1140A  PHL  100P  733    F  Y  B  H  Q 317
US 500  BOS 1245P  PHL  206P  733    F  Y  B  H  Q 473
US1141  BOS  140P  PHL  300P  D9S    F  Y  B  H  Q 2
DL 367  BOS  220P  PHL  337P  72S    F  Y  B  M  Q 11
US1631  BOS  355P  PHL  516P  734    F  Y  B  H  M 468
US1616  BOS  510P  PHL  631P  734    F  Y  B  H  Q 262
US1639  BOS  640P  PHL  805P  733    F  Y  B  H  Q 296
US 373  BOS  815P  PHL  936P  733    F  Y  B  H  Q 59
HP  82  BOS  735A  PHX 1129A  757    F  Y  B  H  K 59
AA1691  BOS 1240P  PHX  602P  S80    F  Y  B  H  M 463
HP  76  BOS  500P  PHX  858P  757    F  Y  B  H  K 297
AA 563  BOS  704A  RDU  916A  D10    F  Y  B  H  M 77
US 323  BOS 1115A  RDU  313P  100    F  Y  B  H  Q 163
AA 223  BOS 1124A  RDU  130P  S80    F  Y  B  H  M 238
US 500  BOS 1245P  RDU  421P  733    F  Y  B  H  Q 333
US1591  BOS  415P  RDU  610P  D9S    F  Y  B  H  Q 184
AA 691  BOS  600P  RDU  813P  S80    F  Y  B  H  M 426
NW 575  BOS  625A  SEA 1126A  757    F  Y  B  M  H 136
DL1283  BOS  815A  SEA  335P  757    F  Y  B  M  Q 114
CO1239  BOS  830A  SEA  205P  M80    A  Y  Q  H  K 400
TW  53  BOS 1203P  SEA  557P  M80    F  Y  B  Q  M 318
NW 583  BOS 1215P  SEA  514P  757    F  Y  B  M  H 24
UA 155  BOS 1240P  SEA  551P  D10    F  Y  B  M  Q 218
NW  47  BOS  425P  SEA  925P  D10    F  C  Y  B  M 248
DL1775  BOS  510P  SEA 1025P  757   F@ Y@ B@ M@ Q@ 338
TW 223  BOS  600A  SFO 1139A  M80    F  Y  B  Q  M 218
DL 347  BOS  600A  SFO 1110A  757    F  Y  B  M  Q 466
NW1229  BOS  700A  SFO 1151A  72S    F  Y  B  M  H 394
UA  53  BOS  800A  SFO 1127A  D10    F  Y  B  M  Q 227
US 890  BOS  900A  SFO  513P  733    F  Y  B  M 443
US 187  BOS 1200P  SFO  816P  734    F  Y  B  H  Q 101
TW  71  BOS  320P  SFO  846P  L10    F  C  Y  B  Q 318
DL 957  BOS  335P  SFO  845P  757    F  Y  B  M  Q 470
UA 861  BOS  516P  SFO 1022P  757    F  Y  B  M  Q 466
UA  93  BOS  530P  SFO  914P  757    F  Y  B  M  Q 454
NW 187  BOS  530P  SFO  857P  757    F  Y  B  M  H 250
TW  61  BOS  630P  SFO 1010P  767    F  C  Y  B  Q 157
DL 487  BOS  650P  SFO 1159P  757   F@ Y@ B@ M@ Q@ 16
NW 361  BOS  725P  SFO 1227A  757    F  Y  B  M  H 499
TW 223  BOS  600A  STL  822A  M80    F  Y  B  Q  M 358
TW  31  BOS  904A  STL 1117A  L10    F  C  Y  B  Q 483
TW 391  BOS  920A  STL  237P  M80    F  Y  B  Q  M 357
TW  53  BOS 1203P  STL  223P  M80    F  Y  B  Q  M 496
TW  71  BOS  320P  STL  534P  L10    F  C  Y  B  Q 412
TW 255  BOS  602P  STL  818P  72S    F  Y  B  Q  M 432
DL 175  BOS  800A  TPA 1208P  72S    F  Y  B  M  Q 112
NW1297  BOS  830A  TPA 1155A  M80   FN YN BN  M  H 114
US1041  BOS  845A  TPA 1210P  73S    F  Y  B  H  Q 428
US 768  BOS 1000A  TPA  242P  73S    F  Y  B  H  Q 461
DL 863  BOS 1215P  TPA  318P  72S    F  Y  B  M  Q 208
DL 603  BOS  325P  TPA  639P  M80    F  Y  B  M  Q 236
US1588  BOS  500P  TPA  823P  734    F  Y  B  H  Q 498
NW 486  BOS  525P  TPA 1128P  72S    F  Y  B  M  H 204
DL 527  DCA  850A  ABQ 1230P  757    F  Y  B  M  Q 42
TW 123  DCA  943A  ABQ  140P  M80    F  Y  B  Q  M 339
DL 989  DCA  730A  ATL  915A  M80    F  Y  B  M  Q 325
NW1887  DCA  900A  ATL 1043A  D9S   FN YN BN  M  H 21
DL 539  DCA  905A  ATL 1055A  757    F  Y  B  M  Q 238
DL1169  DCA 1050A  ATL 1235P  757    F  Y  B  M  Q 145
DL 139  DCA 1240P  ATL  228P  757    F  Y  B  M  Q 160
DL 915  DCA  220P  ATL  410P  757    F  Y  B  M 412
NW1863  DCA  315P  ATL  500P  D9S    F  Y  B  M  H 90
DL 463  DCA  400P  ATL  546P  757    F  Y  B  M 451
DL 701  DCA  559P  ATL  748P  757    F  Y  B 160
NW1883  DCA  725P  ATL  907P  D9S    F  Y  B  M  H 117
DL 991  DCA  755P  ATL  937P  72S    F  Y  B  M  Q 67
DL1243  DCA  925P  ATL 1100P  757   FN YN BN MN QN 310
AA 839  DCA  808A  BNA  910A  S80    F  Y  B  H  M 376
AA1661  DCA  129P  BNA  227P  757    F  Y  B  H  M 428
AA1105  DCA  714P  BNA  813P  S80    F  Y  B  H  M 475
DL 528  DCA  650A  BOS  809A  M80   FN YN BN MN QN 494
US1553  DCA  700A  BOS  826A  100   FN YN BN HN QN 368
NW1850  DCA  700A  BOS  820A  D9S   FN YN BN  M  H 30
US 758  DCA  800A  BOS  929A  D9S    F  Y  B  H  Q 148
NW1852  DCA  800A  BOS  920A  D9S    F  Y  B  M  H 404
US 658  DCA  900A  BOS 1027A  734    F  Y  B  H  Q 182
NW1854  DCA  900A  BOS 1026A  757    F  Y  B  M  H 395
US 698  DCA 1000A  BOS 1123A  D9S    F  Y  B  H  Q 262
NW1856  DCA 1000A  BOS 1121A  D9S    F  Y  B  M  H 344
US 674  DCA 1100A  BOS 1225P  D9S    F  Y  B  H  Q 162
NW1858  DCA 1100A  BOS 1221P  M80    F  Y  B  M  H 48
US 726  DCA 1200P  BOS  125P  733    F  Y  B  H  Q 146
NW1860  DCA 1200P  BOS  125P  757    F  Y  B  M  H 351
NW1862  DCA  100P  BOS  223P  D9S    F  Y  B  M  H 347
US1682  DCA  100P  BOS  229P  100    F  Y  B  H  Q 241
US1615  DCA  200P  BOS  325P  D9S    F  Y  B  H  M 196
NW1864  DCA  200P  BOS  321P  72S    F  Y  B  M  H 468
US1222  DCA  300P  BOS  427P  734    F  Y  B  H  Q 422
NW1866  DCA  300P  BOS  426P  D9S    F  Y  B  M  H 328
NW1828  DCA  400P  BOS  526P  D9S    F  Y  B  M  H 241
US1608  DCA  400P  BOS  526P  100    F  Y  B  H  Q 176
US1118  DCA  500P  BOS  627P  733    F  Y  B  H  Q 473
NW1870  DCA  500P  BOS  624P  M80    F  Y  B  M  H 396
DL 378  DCA  535P  BOS  655P  72S    F  Y  B  M  Q 488
US1226  DCA  600P  BOS  726P  100    Y  B  H  M  K 364
NW1872  DCA  600P  BOS  725P  320    F  Y  B  M  H 17
NW1874  DCA  700P  BOS  824P  M80    F  Y  B  M  H 449
US1971  DCA  700P  BOS  827P  734   FN YN BN HN QN 383
DL1862  DCA  755P  BOS  915P  72S    F  Y  B  M  Q 42
NW1838  DCA  800P  BOS  924P  D9S    F  Y  B  M  H 47
US 442  DCA  800P  BOS  927P  733   FN YN BN HN QN 182
NW 563  DCA  910A  DEN 1245P  M80    F  Y  B  M  H 28
AA1115  DCA 1000A  DEN  111P  S80    F  Y  B  M  Q 195
CO1515  DCA 1044A  DEN  207P  733    A  Y  Q  H  K 76
AA 705  DCA 1245P  DEN  430P  S80    F  Y  B  M  Q 154
US 110  DCA  630P  DEN 1000P  72S    F  Y  B  M 474
AA 417  DCA  620A  DFW  830A  757    F  Y  B  H  M 472
AA 537  DCA  740A  DFW  955A  757    F  Y  B  H  M 418
DL 527  DCA  850A  DFW 1052A  757    F  Y  B  M  Q 400
US1665  DCA 1050A  DFW  300P  M80    F  Y  B  H  Q 41
AA 209  DCA 1118A  DFW  144P  S80    F  Y  B  H  M 107
AA 473  DCA 1236P  DFW  301P  757    F  Y  B  H  M 182
DL 139  DCA 1240P  DFW  553P  757    F  Y  B  M  H 278
AA1679  DCA  159P  DFW  428P  S80    F  Y  B  H  M 490
DL 277  DCA  205P  DFW  415P  M80    F  Y  B  M  Q 266
AA 885  DCA  259P  DFW  534P  S80    F  Y  B  H  M 220
DL 209  DCA  335P  DFW  551P  M80    F  Y  B  M  Q 103
AA 609  DCA  459P  DFW  718P  S80    F  Y  B  H  M 178
DL 415  DCA  545P  DFW  753P  M80    F  Y  B  M  Q 232
AA 177  DCA  559P  DFW  824P  757    F  Y  B  H  M 15
DL 571  DCA  730P  DFW  932P  757    F  Y  B  M  Q 361
NW 285  DCA  650A  DTW  826A  320   FN YN BN  M  H 45
NW 231  DCA  800A  DTW  938A  320   FN YN BN  M  H 95
NW  11  DCA  945A  DTW 1122A  757    F  C  Y  B  M 230
NW 233  DCA 1100A  DTW 1239P  D9S    F  Y  B  M  H 52
NW 337  DCA  100P  DTW  235P  320    F  Y  B  M  H 45
US  95  DCA  255P  DTW  555P  D9S    Y  B  H  Q  M 383
NW 347  DCA  420P  DTW  605P  757    F  Y  B  M  H 425
NW 239  DCA  545P  DTW  728P  320    F  Y  B  M  H 453
NW 339  DCA  715P  DTW  858P  320    F  Y  B  M  H 386
AA1679  DCA  159P  HOU  631P  S80    F  Y  B  M  H 292
TW 744  DCA  221P  JFK  331P  M80    F  C  Y  B  Q 157
DL1864  DCA  305P  JFK  440P  72S    F  Y  B  M  Q 363
TW 700  DCA  459P  JFK  617P  72S    F  Y  B  Q  M 171
TW  10  DCA  833P  JFK  938P  72S    F  Y  B  Q  M 439
CO 131  DCA  645A  LAX  144P  M80    A  Y  Q  H  K 451
US 485  DCA  700A  LAX 1101A  733    F  Y  B  H  Q 103
NW 551  DCA  705A  LAX 1135A  757    F  Y  B  M  H 330
US 890  DCA 1115A  LAX  316P  733    F  Y  B  M 325
DL 139  DCA 1240P  LAX  920P  757    F  Y  B  M  H 384
NW 337  DCA  100P  LAX  527P  320    F  Y  B  M  H 343
AA1661  DCA  129P  LAX  541P  757    F  Y  B  H  Q 412
US 187  DCA  215P  LAX  608P  734    F  Y  B  H  Q 406
US1157  DCA  435P  LAX  848P  733    F  Y  B  H  Q 265
AA 615  DCA  629P  LAX 1053P  S80    F  Y  B  H  Q 36
NW 339  DCA  715P  LAX 1148P  320    F  Y  B  M  H 138
NW 311  DCA  815P  LAX 1228A  320   FN YN BN  M  H 461
US 809  DCA  715A  MIA 1201P  734    F  Y  B  H  Q 130
AA 925  DCA  723A  MIA  959A  72S    F  Y  B  M  H 9
PA 977  DCA  745A  MIA 1020A  72S    F  Y  B 291
NW1825  DCA  859A  MIA 1134A  D9S    F  Y  B  M  H 176
PA 495  DCA 1045A  MIA  120P  72S    F  Y  B  M  Q 66
US 768  DCA 1220P  MIA  425P  73S    F  Y  B  H  Q 19
AA 741  DCA 1259P  MIA  342P  72S    F  Y  B  M  H 323
AA 433  DCA  329P  MIA  607P  727    F  Y  B  M  H 112
PA 423  DCA  330P  MIA  605P  72S    F  Y  B  M  Q 61
AA 897  DCA  554P  MIA  831P  72S    F  Y  B  M  H 299
PA2441  DCA  630P  MIA  905P  72S    F  Y  B  M  Q 280
NW 111  DCA  700A  MSP  845A  320    F  Y  B  M  H 475
NW 563  DCA  910A  MSP 1054A  M80    F  Y  B  M  H 404
NW 319  DCA 1200P  MSP  144P  320    F  Y  B  M  H 416
NW 321  DCA  335P  MSP  522P  M80    F  Y  B  M  H 401
NW 711  DCA  515P  MSP  655P  757    F  Y  B  M  H 375
UA 625  DCA  600P  MSP  908P  72S    F  Y  B  M  Q 334
NW 323  DCA  630P  MSP  815P  D9S    F  Y  B  M  H 467
NW 311  DCA  815P  MSP  950P  320   FN YN BN  M  H 14
DL 139  DCA 1240P  MSY  345P  757    F  Y  B  M  Q 484
DL 991  DCA  755P  MSY 1050P  72S   F@ Y@ B@ M@ Q@ 446
